PlayerA,PlayerB,RankA,RankB,WinnerBinary,MaxOddsPlayerA,MaxOddsPlayerB,AvgOddsPlayerA,AvgOddsPlayerB,H2H_A_wins,H2H_B_wins,H2H_Diff,RankDiff,OddsDiff,OddsRatio
Anderson K.,Djokovic N.,8,21,0,5.6,1.25,4.95,1.19,1,9,-8,13,-3.7600000000000002,4.159663865546219
Djokovic N.,Nadal R.,21,1,1,2.05,1.95,1.97,1.87,29,27,2,-20,-0.09999999999999987,1.053475935828877
Anderson K.,Isner J.,8,10,1,2.15,1.93,2.01,1.84,4,9,-5,2,-0.1699999999999997,1.092391304347826
Djokovic N.,Nishikori K.,21,28,1,1.17,6.95,1.14,6.11,19,2,17,7,4.970000000000001,0.18657937806873975
Isner J.,Raonic M.,10,32,1,2.38,1.72,2.27,1.66,5,1,4,22,-0.6100000000000001,1.3674698795180724
Del Potro J.M.,Nadal R.,4,1,0,3.35,1.43,3.18,1.37,5,11,-6,-3,-1.81,2.321167883211679
Anderson K.,Federer R.,8,2,1,12.6,1.1,9.1,1.07,1,6,-5,-6,-8.03,8.504672897196262
Del Potro J.M.,Simon G.,4,53,1,1.15,8.5,1.12,6.58,4,3,1,49,5.46,0.17021276595744683
Anderson K.,Monfils G.,8,44,1,1.74,2.6,1.62,2.33,1,6,-5,36,0.71,0.6952789699570816
Djokovic N.,Khachanov K.,21,40,1,1.15,7.83,1.12,6.43,8,1,7,19,5.31,0.1741835147744946
Nadal R.,Vesely J.,1,93,1,1.1,12.18,1.07,9.05,2,0,2,92,7.98,0.11823204419889502
Federer R.,Mannarino A.,2,26,1,1.04,24.55,1.02,16.15,7,0,7,24,15.129999999999999,0.06315789473684211
Isner J.,Tsitsipas S.,10,35,1,1.53,2.85,1.5,2.65,2,6,-4,25,1.15,0.5660377358490566
Gulbis E.,Nishikori K.,138,28,0,4.1,1.32,3.83,1.27,0,3,-3,-110,-2.56,3.015748031496063
McDonald M.,Raonic M.,103,32,0,9.31,1.12,7.48,1.1,2,1,1,-71,-6.380000000000001,6.8
Khachanov K.,Tiafoe F.,40,52,1,1.65,2.5,1.6,2.35,3,0,3,12,0.75,0.6808510638297872
Kyrgios N.,Nishikori K.,18,28,0,1.49,3.25,1.41,2.96,0,4,-4,10,1.55,0.4763513513513513
Del Potro J.M.,Paire B.,4,47,1,1.13,8.4,1.11,6.83,1,1,0,43,5.72,0.16251830161054173
Ebden M.,Simon G.,51,53,0,1.73,2.36,1.65,2.26,2,1,1,2,0.6099999999999999,0.7300884955752213
Novak D.,Raonic M.,171,32,0,9.85,1.09,8.54,1.07,0,2,-2,-139,-7.469999999999999,7.981308411214952
Fognini F.,Vesely J.,16,93,0,1.6,2.65,1.54,2.5,3,2,1,77,0.96,0.616
Djokovic N.,Edmund K.,21,17,1,1.3,4.28,1.25,3.98,6,1,5,-4,2.73,0.314070351758794
Gulbis E.,Zverev A.,138,3,1,5.77,1.19,5.24,1.16,1,1,0,-135,-4.08,4.517241379310345
De Minaur A.,Nadal R.,80,1,0,9.6,1.1,7.88,1.08,1,3,-2,-79,-6.8,7.296296296296296
Albot R.,Isner J.,98,10,0,6.61,1.18,5.54,1.15,1,3,-2,-88,-4.390000000000001,4.817391304347827
Fabbiano T.,Tsitsipas S.,133,35,0,3.2,1.43,3.02,1.39,1,1,0,-98,-1.6300000000000001,2.1726618705035974
Federer R.,Struff J.L.,2,64,1,1.03,24.75,1.02,16.2,4,0,4,62,15.18,0.06296296296296297
McDonald M.,Pella G.,103,82,1,2.33,1.71,2.23,1.67,1,0,1,-21,-0.56,1.3353293413173652
Anderson K.,Kohlschreiber P.,8,27,1,1.41,3.4,1.36,3.18,5,0,5,19,1.82,0.4276729559748428
Monfils G.,Querrey S.,44,13,1,3.0,1.49,2.81,1.44,3,0,3,-31,-1.37,1.951388888888889
Fritz T.,Zverev A.,68,3,0,7.6,1.16,6.26,1.12,6,4,2,-65,-5.14,5.5892857142857135
Mannarino A.,Medvedev D.,26,67,1,2.13,1.88,2.02,1.8,4,5,-1,41,-0.21999999999999997,1.1222222222222222
Ebden M.,Robert S.,51,158,1,1.2,6.16,1.15,5.48,1,0,1,107,4.33,0.2098540145985401
Bolelli S.,Fognini F.,154,16,0,2.69,1.6,2.49,1.54,1,2,-1,-138,-0.9500000000000002,1.616883116883117
Kukushkin M.,Nadal R.,77,1,0,13.0,1.09,9.55,1.06,0,4,-4,-76,-8.49,9.00943396226415
Del Potro J.M.,Lopez F.,4,70,1,1.39,3.63,1.33,3.36,5,3,2,66,2.03,0.39583333333333337
Djokovic N.,Zeballos H.,21,126,1,1.03,29.75,1.01,18.53,2,0,2,105,17.52,0.05450620615218564
Berrettini M.,Simon G.,81,53,0,3.14,1.45,2.97,1.4,1,1,0,-28,-1.5700000000000003,2.121428571428572
Edmund K.,Klahn B.,17,168,1,1.17,6.62,1.14,5.81,1,0,1,151,4.67,0.19621342512908777
Haase R.,Kyrgios N.,43,18,0,6.02,1.2,5.32,1.16,0,2,-2,-25,-4.16,4.586206896551725
Schwartzman D.,Vesely J.,11,93,0,2.02,1.95,1.95,1.86,0,2,-2,82,-0.08999999999999986,1.0483870967741935
Fabbiano T.,Wawrinka S.,133,224,1,3.7,1.35,3.49,1.31,1,0,1,91,-2.18,2.66412213740458
Kohlschreiber P.,Muller G.,27,60,1,1.5,3.0,1.43,2.83,3,0,3,33,1.4000000000000001,0.5053003533568904
Nishikori K.,Tomic B.,28,184,1,1.54,2.93,1.47,2.72,2,2,0,156,1.2500000000000002,0.5404411764705882
Paire B.,Shapovalov D.,47,25,1,3.25,1.45,3.08,1.38,3,1,2,-22,-1.7000000000000002,2.2318840579710146
Anderson K.,Seppi A.,8,50,1,1.29,4.2,1.26,3.91,2,0,2,42,2.6500000000000004,0.32225063938618925
De Minaur A.,Herbert P.H.,80,72,1,1.89,2.1,1.82,2.01,2,1,1,-8,0.18999999999999972,0.9054726368159205
Benneteau J.,Tiafoe F.,63,52,0,1.95,2.05,1.85,1.97,0,1,-1,-11,0.11999999999999988,0.9390862944162437
Dzumhur D.,Gulbis E.,23,138,0,1.45,3.3,1.39,3.02,0,1,-1,115,1.6300000000000001,0.4602649006622516
Donaldson J.,Tsitsipas S.,54,35,0,2.4,1.7,2.29,1.63,1,2,-1,-19,-0.6600000000000001,1.4049079754601228
Baghdatis M.,Khachanov K.,95,40,0,4.23,1.3,3.89,1.26,0,1,-1,-55,-2.63,3.0873015873015874
Bemelmans R.,Isner J.,104,10,0,4.55,1.28,4.09,1.24,0,2,-2,-94,-2.8499999999999996,3.2983870967741935
Cilic M.,Pella G.,5,82,0,1.05,20.0,1.03,14.07,1,2,-1,77,13.040000000000001,0.07320540156361052
Jarry N.,McDonald M.,66,103,0,2.34,1.8,2.24,1.66,0,2,-2,37,-0.5800000000000003,1.349397590361446
Lorenzi P.,Monfils G.,86,44,0,11.5,1.08,9.42,1.06,0,4,-4,-42,-8.36,8.886792452830187
Albot R.,Bedene A.,98,71,1,3.4,1.42,3.1,1.38,2,0,2,-27,-1.7200000000000002,2.246376811594203
Novak D.,Pouille L.,171,19,1,4.08,1.31,3.78,1.27,1,0,1,-152,-2.51,2.976377952755905
Karlovic I.,Struff J.L.,112,64,0,1.67,2.41,1.62,2.3,0,2,-2,-48,0.6799999999999997,0.7043478260869567
Millman J.,Raonic M.,56,32,0,8.4,1.15,6.72,1.11,0,1,-1,-24,-5.609999999999999,6.0540540540540535
Federer R.,Lacko L.,2,73,1,1.03,27.25,1.02,17.49,3,0,3,71,16.47,0.058319039451114926
Querrey S.,Stakhovsky S.,13,109,1,1.22,5.24,1.18,4.94,4,1,3,96,3.7600000000000007,0.23886639676113358
Garcia-Lopez G.,Medvedev D.,65,67,0,3.5,1.4,3.14,1.36,0,1,-1,2,-1.78,2.3088235294117645
Harrison R.,Mannarino A.,59,26,0,2.99,1.52,2.77,1.45,1,2,-1,-33,-1.32,1.910344827586207
Duckworth J.,Zverev A.,748,3,0,16.75,1.06,12.43,1.03,0,1,-1,-745,-11.4,12.067961165048542
Basilashvili N.,Simon G.,74,53,0,3.5,1.37,3.3,1.34,2,3,-1,-21,-1.9599999999999997,2.462686567164179
Benneteau J.,Fucsovics M.,63,49,1,1.67,2.45,1.61,2.34,1,0,1,-14,0.7299999999999998,0.6880341880341881
Bolelli S.,Cuevas P.,154,76,1,1.67,2.44,1.62,2.31,1,0,1,-78,0.69,0.7012987012987013
Hurkacz H.,Tomic B.,122,184,0,3.56,1.37,3.31,1.33,0,1,-1,62,-1.98,2.488721804511278
Bolt A.,Edmund K.,204,17,0,5.65,1.21,5.01,1.17,0,1,-1,-187,-3.84,4.282051282051282
Baghdatis M.,Thiem D.,95,7,1,6.75,1.16,6.04,1.13,1,0,1,-88,-4.91,5.345132743362832
Cecchinato M.,De Minaur A.,29,80,0,3.0,1.5,2.78,1.44,3,4,-1,51,-1.3399999999999999,1.9305555555555556
Daniel T.,Fognini F.,87,16,0,4.0,1.33,3.59,1.29,0,2,-2,-71,-2.3,2.782945736434108
Ferrer D.,Khachanov K.,37,40,0,4.5,1.28,4.14,1.24,0,2,-2,3,-2.8999999999999995,3.3387096774193545
Kukushkin M.,Pospisil V.,77,97,1,1.67,2.4,1.62,2.3,2,1,1,20,0.6799999999999997,0.7043478260869567
Andreozzi G.,Zeballos H.,105,126,0,2.2,1.79,2.13,1.73,0,1,-1,21,-0.3999999999999999,1.2312138728323698
Chardy J.,Shapovalov D.,46,25,0,1.79,2.2,1.72,2.13,0,4,-4,-21,0.4099999999999999,0.8075117370892019
Tiafoe F.,Verdasco F.,52,34,1,2.23,1.77,2.16,1.7,1,0,1,-18,-0.4600000000000002,1.2705882352941178
Harrison C.,Nishikori K.,198,28,0,10.5,1.12,8.21,1.08,0,1,-1,-170,-7.130000000000001,7.601851851851852
Mayer F.,Vesely J.,91,93,0,3.0,1.5,2.77,1.45,0,1,-1,2,-1.32,1.910344827586207
Istomin D.,Kyrgios N.,92,18,0,7.3,1.15,6.19,1.13,0,2,-2,-74,-5.0600000000000005,5.4778761061946915
Klahn B.,Sugita Y.,168,69,1,3.5,1.43,3.28,1.34,1,0,1,-99,-1.9399999999999997,2.4477611940298503
Fritz T.,Sonego L.,68,121,1,1.31,4.16,1.26,3.92,5,2,3,53,2.66,0.32142857142857145
Copil M.,Haase R.,94,43,0,2.65,1.7,2.49,1.54,1,1,0,-51,-0.9500000000000002,1.616883116883117
Clarke J.,Gulbis E.,218,138,0,5.3,1.24,4.76,1.19,0,1,-1,-80,-3.57,4.0
Berrettini M.,Sock J.,81,15,1,2.3,1.75,2.18,1.69,1,0,1,-66,-0.4900000000000002,1.289940828402367
Albot R.,Carreno Busta P.,98,12,1,3.14,1.44,3.0,1.39,1,1,0,-86,-1.61,2.1582733812949644
Jung J.,Paire B.,155,47,0,4.5,1.56,2.86,1.43,0,1,-1,-108,-1.43,2.0
Delbonis F.,Lopez F.,88,70,0,8.0,1.13,6.84,1.1,0,3,-3,-18,-5.74,6.218181818181818
Basic M.,Schwartzman D.,78,11,0,3.0,1.5,2.82,1.43,0,1,-1,-67,-1.39,1.972027972027972
Nadal R.,Sela D.,1,127,1,1.04,21.77,1.02,15.11,3,0,3,126,14.09,0.06750496360026473
Ebden M.,Goffin D.,51,9,1,2.95,1.51,2.76,1.45,1,3,-2,-42,-1.3099999999999998,1.9034482758620688
Djokovic N.,Sandgren T.,21,57,1,1.04,20.0,1.03,14.2,4,0,4,36,13.17,0.07253521126760563
Herbert P.H.,Zverev M.,72,41,1,2.8,1.53,2.64,1.49,1,2,-1,-31,-1.1500000000000001,1.7718120805369129
Del Potro J.M.,Gojowczyk P.,4,39,1,1.15,8.05,1.11,6.58,1,0,1,35,5.47,0.16869300911854104
Dzumhur D.,Marterer M.,23,48,1,1.75,2.31,1.68,2.19,1,1,0,25,0.51,0.7671232876712328
Ramos-Vinolas A.,Robert S.,38,158,0,1.62,2.57,1.57,2.42,3,1,2,120,0.8499999999999999,0.6487603305785125
Dimitrov G.,Wawrinka S.,6,224,0,1.25,4.71,1.22,4.29,6,7,-1,218,3.0700000000000003,0.28438228438228436
Carballes Baena R.,Harrison R.,79,59,0,7.38,1.16,6.15,1.13,1,1,0,-20,-5.0200000000000005,5.442477876106196
Elias G.,Garcia-Lopez G.,118,65,0,9.4,1.13,7.65,1.09,2,1,1,-53,-6.5600000000000005,7.0183486238532105
Anderson K.,Gombos N.,8,190,1,1.1,11.51,1.07,9.03,1,0,1,182,7.959999999999999,0.11849390919158363
Seppi A.,Smith J.P.,50,211,1,1.53,3.15,1.47,2.68,1,0,1,161,1.2100000000000002,0.5485074626865671
Cilic M.,Nishioka Y.,5,256,1,1.04,21.0,1.02,14.87,2,0,2,251,13.85,0.06859448554135844
Querrey S.,Thompson J.,13,101,1,1.17,6.87,1.14,5.86,2,0,2,88,4.720000000000001,0.19453924914675766
Federer R.,Lajovic D.,2,58,1,1.03,29.92,1.02,17.56,2,0,2,56,16.54,0.0580865603644647
Donaldson J.,Jaziri M.,54,61,1,1.53,2.72,1.5,2.58,1,0,1,7,1.08,0.5813953488372093
Broady L.,Raonic M.,173,32,0,10.43,1.1,8.39,1.07,0,1,-1,-141,-7.32,7.841121495327103
Coric B.,Medvedev D.,20,67,0,1.27,4.55,1.23,4.22,3,3,0,47,2.9899999999999998,0.2914691943127962
Gasquet R.,Monfils G.,31,44,0,1.56,2.71,1.51,2.57,7,11,-4,13,1.0599999999999998,0.5875486381322957
Donskoy E.,Kohlschreiber P.,83,27,0,5.47,1.22,4.91,1.18,0,1,-1,-56,-3.7300000000000004,4.161016949152542
Isner J.,Maden Y.,10,134,1,1.17,7.19,1.12,6.46,1,0,1,124,5.34,0.173374613003096
Novak D.,Polansky P.,171,110,1,1.63,2.6,1.54,2.48,1,0,1,-61,0.94,0.6209677419354839
Bonzi B.,Lacko L.,284,73,0,4.8,1.28,4.19,1.23,0,1,-1,-211,-2.9600000000000004,3.4065040650406506
Bedene A.,Norrie C.,71,75,1,1.55,2.9,1.49,2.63,1,0,1,4,1.14,0.5665399239543727
Garin C.,Mannarino A.,167,26,0,4.5,1.29,4.06,1.25,0,2,-2,-141,-2.8099999999999996,3.2479999999999998
Djere L.,Lorenzi P.,90,86,0,2.55,1.89,2.06,1.78,4,1,3,-4,-0.28,1.1573033707865168
Barrere G.,Tsitsipas S.,188,35,0,4.9,1.25,4.38,1.21,0,2,-2,-153,-3.17,3.6198347107438016
Millman J.,Travaglia S.,56,137,1,1.53,3.06,1.47,2.7,1,0,1,81,1.2300000000000002,0.5444444444444444
Bhambri Y.,Fabbiano T.,85,133,0,2.8,1.56,2.63,1.49,0,1,-1,48,-1.14,1.7651006711409396
Jarry N.,Krajinovic F.,66,30,1,1.56,2.8,1.5,2.61,1,0,1,-36,1.1099999999999999,0.574712643678161
Kudla D.,Pouille L.,84,19,0,2.4,1.69,2.28,1.63,1,2,-1,-65,-0.6499999999999999,1.3987730061349692
Kubler J.,Pella G.,147,82,0,2.45,1.73,2.31,1.62,0,1,-1,-65,-0.69,1.4259259259259258
Berankis R.,McDonald M.,96,103,0,2.75,1.65,2.47,1.55,0,1,-1,7,-0.9200000000000002,1.5935483870967744
Karlovic I.,Youzhny M.,112,102,1,1.93,2.1,1.81,2.01,2,4,-2,-10,0.19999999999999973,0.9004975124378111
Mmoh M.,Muller G.,119,60,0,4.02,1.32,3.7,1.28,0,1,-1,-59,-2.42,2.890625
Mayer L.,Struff J.L.,36,64,0,1.54,2.69,1.51,2.58,2,2,0,28,1.07,0.5852713178294574
Sousa J.,Stakhovsky S.,45,109,0,2.25,1.75,2.17,1.69,2,2,0,64,-0.48,1.2840236686390532
Bemelmans R.,Johnson S.,104,42,1,3.01,1.48,2.85,1.43,1,0,1,-62,-1.4200000000000002,1.9930069930069931
Cilic M.,Federer R.,6,5,0,4.75,1.26,4.33,1.23,1,10,-9,-1,-3.1,3.5203252032520327
Cilic M.,Querrey S.,6,28,1,1.35,4.05,1.3,3.64,6,0,6,22,2.34,0.35714285714285715
Berdych T.,Federer R.,15,5,0,8.5,1.15,6.85,1.12,5,18,-13,-10,-5.7299999999999995,6.116071428571428
Federer R.,Raonic M.,5,7,1,1.23,5.45,1.2,4.7,12,3,9,2,3.5,0.2553191489361702
Berdych T.,Djokovic N.,15,4,1,5.17,1.28,4.27,1.23,3,23,-20,-11,-3.0399999999999996,3.471544715447154
Murray A.,Querrey S.,1,28,0,1.2,6.1,1.16,5.29,6,2,4,27,4.13,0.21928166351606804
Cilic M.,Muller G.,6,26,1,1.25,5.35,1.2,4.63,4,0,4,20,3.4299999999999997,0.25917926565874727
Djokovic N.,Mannarino A.,4,51,1,1.05,21.0,1.03,12.89,5,0,5,47,11.860000000000001,0.07990690457719161
Anderson K.,Querrey S.,42,28,0,1.84,2.26,1.77,2.07,9,8,1,-14,0.2999999999999998,0.855072463768116
Dimitrov G.,Federer R.,11,5,0,6.1,1.19,5.33,1.16,1,7,-6,-6,-4.17,4.594827586206897
Bautista Agut R.,Cilic M.,19,6,0,5.05,1.24,4.53,1.21,1,4,-3,-13,-3.3200000000000003,3.743801652892562
Murray A.,Paire B.,1,46,1,1.14,8.25,1.11,6.9,3,1,2,45,5.79,0.16086956521739132
Berdych T.,Thiem D.,15,8,1,1.91,2.1,1.83,1.98,2,0,2,-7,0.1499999999999999,0.9242424242424243
Raonic M.,Zverev A.,7,12,1,1.91,2.1,1.81,2.01,2,1,1,5,0.19999999999999973,0.9004975124378111
Muller G.,Nadal R.,26,2,1,8.75,1.12,7.05,1.11,2,4,-2,-24,-5.9399999999999995,6.351351351351351
Querrey S.,Tsonga J.W.,28,10,1,3.7,1.37,3.34,1.33,4,4,0,-18,-2.01,2.5112781954887216
Berdych T.,Ferrer D.,15,39,1,1.21,5.45,1.19,4.73,8,6,2,24,3.5400000000000005,0.2515856236786469
Federer R.,Zverev M.,5,30,1,1.05,20.5,1.04,13.05,6,0,6,25,12.010000000000002,0.07969348659003832
Donaldson J.,Thiem D.,67,8,0,8.25,1.16,6.44,1.12,0,2,-2,-59,-5.32,5.75
Ramos-Vinolas A.,Raonic M.,22,7,0,8.39,1.12,8.12,1.1,1,1,0,-15,-7.02,7.381818181818181
Djokovic N.,Gulbis E.,4,589,1,1.1,10.65,1.08,8.38,7,1,6,585,7.300000000000001,0.12887828162291168
Dimitrov G.,Sela D.,11,90,1,1.07,15.0,1.05,10.36,5,0,5,79,9.309999999999999,0.10135135135135136
Mannarino A.,Monfils G.,51,14,1,5.0,1.26,4.36,1.22,2,6,-4,-37,-3.1400000000000006,3.573770491803279
Ofner S.,Zverev A.,216,12,0,16.17,1.08,11.68,1.04,0,4,-4,-204,-10.64,11.23076923076923
Janowicz J.,Paire B.,141,46,0,1.83,2.15,1.76,2.07,2,2,0,-95,0.30999999999999983,0.8502415458937199
Bedene A.,Muller G.,58,26,0,3.3,1.42,3.08,1.38,1,3,-2,-32,-1.7000000000000002,2.2318840579710146
Cilic M.,Johnson S.,6,31,1,1.17,6.76,1.14,5.69,6,1,5,25,4.550000000000001,0.20035149384885761
Khachanov K.,Nadal R.,34,2,0,13.0,1.08,9.52,1.06,0,7,-7,-32,-8.459999999999999,8.981132075471697
Anderson K.,Bemelmans R.,42,124,1,1.16,6.75,1.13,6.08,1,0,1,82,4.95,0.18585526315789472
Fognini F.,Murray A.,29,1,0,9.75,1.12,7.63,1.09,4,3,1,-28,-6.54,6.999999999999999
Bautista Agut R.,Nishikori K.,19,9,1,3.4,1.44,3.09,1.38,1,0,1,-10,-1.71,2.239130434782609
Isner J.,Sela D.,21,90,0,1.21,6.0,1.18,5.01,4,1,3,69,3.83,0.23552894211576847
Tiafoe F.,Zverev A.,64,12,0,9.5,1.11,7.93,1.08,1,7,-6,-52,-6.85,7.342592592592592
Baghdatis M.,Dimitrov G.,65,11,0,7.25,1.15,6.03,1.13,1,8,-7,-54,-4.9,5.336283185840709
Djokovic N.,Pavlasek A.,4,136,1,1.02,34.25,1.01,20.04,1,0,1,132,19.029999999999998,0.05039920159680639
Federer R.,Lajovic D.,5,79,1,1.02,46.75,1.01,21.21,2,0,2,74,20.2,0.047619047619047616
Edmund K.,Monfils G.,50,14,0,4.9,1.25,4.27,1.22,1,1,0,-36,-3.05,3.4999999999999996
Del Potro J.M.,Gulbis E.,32,589,0,1.14,7.5,1.12,6.16,3,3,0,557,5.04,0.18181818181818182
Darcis S.,Ferrer D.,61,39,0,3.15,1.45,2.97,1.4,0,3,-3,-22,-1.5700000000000003,2.121428571428572
Simon G.,Thiem D.,36,8,0,5.05,1.25,4.26,1.23,2,9,-7,-28,-3.03,3.4634146341463414
Donaldson J.,Lorenzi P.,67,33,1,1.67,2.51,1.58,2.38,1,0,1,-34,0.7999999999999998,0.6638655462184875
Raonic M.,Youzhny M.,7,82,1,1.07,14.5,1.05,9.97,3,1,2,75,8.92,0.10531594784353059
Berdych T.,Harrison R.,15,41,1,1.17,7.75,1.12,6.24,4,0,4,26,5.12,0.1794871794871795
Kukushkin M.,Zverev M.,118,30,0,5.05,1.24,4.53,1.2,1,3,-2,-88,-3.33,3.7750000000000004
Ofner S.,Sock J.,216,18,1,6.7,1.17,5.89,1.14,1,0,1,-198,-4.75,5.166666666666667
Ramos-Vinolas A.,Rublev A.,22,95,1,1.69,2.4,1.63,2.28,1,3,-2,73,0.6499999999999999,0.7149122807017544
Mannarino A.,Sugita Y.,51,44,1,2.05,1.95,1.97,1.83,3,1,2,-7,-0.1399999999999999,1.076502732240437
Khachanov K.,Monteiro T.,34,100,1,1.12,8.75,1.1,6.97,4,0,4,66,5.869999999999999,0.15781922525107606
Muller G.,Rosol L.,26,214,1,1.17,6.95,1.13,5.88,1,2,-1,188,4.75,0.1921768707482993
Fognini F.,Vesely J.,29,48,1,1.74,2.45,1.62,2.3,3,2,1,19,0.6799999999999997,0.7043478260869567
Herbert P.H.,Paire B.,70,46,0,2.0,1.97,1.92,1.88,1,3,-2,-24,-0.040000000000000036,1.0212765957446808
Bolelli S.,Tsonga J.W.,312,10,0,9.75,1.1,7.74,1.09,0,4,-4,-302,-6.65,7.10091743119266
Anderson K.,Seppi A.,42,87,1,1.33,4.0,1.29,3.61,2,0,2,45,2.32,0.3573407202216067
Nadal R.,Young D.,2,43,1,1.08,13.5,1.05,10.54,3,0,3,41,9.489999999999998,0.0996204933586338
Cilic M.,Mayer F.,6,114,1,1.11,10.75,1.09,7.66,4,2,2,108,6.57,0.14229765013054832
Bemelmans R.,Medvedev D.,124,49,1,6.85,1.17,5.74,1.14,1,0,1,-75,-4.6000000000000005,5.035087719298247
Brown D.,Murray A.,97,1,0,10.5,1.12,7.91,1.08,0,2,-2,-96,-6.83,7.3240740740740735
Janowicz J.,Pouille L.,141,16,1,3.55,1.41,3.11,1.37,1,1,0,-125,-1.7399999999999998,2.2700729927007295
Albot R.,Johnson S.,108,31,0,5.8,1.2,4.88,1.18,3,1,2,-77,-3.7,4.135593220338984
Nishikori K.,Stakhovsky S.,9,122,1,1.21,6.1,1.16,5.2,1,2,-1,113,4.04,0.22307692307692306
Bedene A.,Dzumhur D.,58,83,1,1.4,3.5,1.35,3.21,1,0,1,25,1.8599999999999999,0.42056074766355145
Basilashvili N.,Querrey S.,54,28,0,5.25,1.23,4.67,1.19,0,2,-2,-26,-3.48,3.92436974789916
Bautista Agut R.,Gojowczyk P.,19,140,1,1.21,6.0,1.17,5.03,4,0,4,121,3.8600000000000003,0.23260437375745524
Lorenzi P.,Zeballos H.,33,52,1,2.3,1.76,2.16,1.7,1,0,1,19,-0.4600000000000002,1.2705882352941178
Donaldson J.,Tipsarevic J.,67,63,1,3.8,1.37,3.45,1.31,1,0,1,-4,-2.14,2.633587786259542
Djokovic N.,Klizan M.,4,47,1,1.04,23.25,1.03,13.88,4,1,3,43,12.850000000000001,0.07420749279538905
Garin C.,Sock J.,220,18,0,5.5,1.22,5.78,1.18,1,1,0,-202,-4.6000000000000005,4.898305084745763
Berdych T.,Chardy J.,15,71,1,1.22,4.85,1.2,4.52,5,1,4,56,3.3199999999999994,0.26548672566371684
Haase R.,Tiafoe F.,38,64,0,1.52,2.95,1.47,2.65,0,1,-1,26,1.18,0.5547169811320755
Escobedo E.,Pavlasek A.,74,136,0,1.45,3.15,1.42,2.88,0,1,-1,62,1.46,0.4930555555555555
Ferrer D.,Gasquet R.,39,27,1,8.5,1.15,6.65,1.11,10,3,7,-12,-5.54,5.990990990990991
Daniel T.,Kukushkin M.,92,118,0,3.0,1.51,2.76,1.44,0,1,-1,26,-1.3199999999999998,1.9166666666666665
Edmund K.,Ward A.,50,869,1,1.15,9.0,1.11,6.58,1,0,1,819,5.47,0.16869300911854104
Del Potro J.M.,Kokkinakis T.,32,486,1,1.27,5.25,1.2,4.53,1,0,1,454,3.33,0.2649006622516556
Albot R.,Bagnis F.,108,107,1,1.21,5.75,1.18,4.93,1,0,1,-1,3.75,0.23935091277890466
Lopez F.,Mannarino A.,25,51,0,1.24,5.6,1.2,4.57,2,2,0,26,3.37,0.26258205689277897
Granollers M.,Sela D.,112,90,0,3.85,1.34,3.52,1.3,0,2,-2,-22,-2.2199999999999998,2.7076923076923074
Berankis R.,Darcis S.,196,61,0,3.05,1.5,2.79,1.43,0,1,-1,-135,-1.36,1.9510489510489513
Rublev A.,Travaglia S.,95,155,1,1.26,4.7,1.22,4.26,1,0,1,60,3.04,0.2863849765258216
Klein B.,Sugita Y.,232,44,0,5.8,1.2,4.95,1.18,0,1,-1,-188,-3.7700000000000005,4.194915254237289
Bellucci T.,Ofner S.,55,216,0,1.51,3.15,1.44,2.78,0,1,-1,161,1.3399999999999999,0.5179856115107914
Pospisil V.,Thiem D.,73,8,0,3.2,1.48,2.85,1.42,0,2,-2,-65,-1.4300000000000002,2.007042253521127
Tomic B.,Zverev M.,59,30,0,1.87,2.11,1.81,2.0,1,1,0,-29,0.18999999999999995,0.905
Estrella Burgos V.,Gulbis E.,96,589,0,2.25,1.77,2.13,1.71,0,1,-1,493,-0.41999999999999993,1.2456140350877192
Lajovic D.,Tsitsipas S.,79,192,1,2.05,1.95,1.96,1.83,1,3,-2,113,-0.1299999999999999,1.07103825136612
Baghdatis M.,Ward J.,65,1085,1,1.26,5.0,1.23,4.19,2,0,2,1020,2.9600000000000004,0.2935560859188544
Dimitrov G.,Schwartzman D.,11,37,1,1.09,12.0,1.07,8.73,3,2,1,26,7.66,0.12256586483390607
Jarry N.,Simon G.,182,36,0,4.2,1.32,3.71,1.28,0,2,-2,-146,-2.4299999999999997,2.8984375
Fritz T.,Isner J.,128,21,0,3.6,1.38,3.26,1.34,3,3,0,-107,-1.9199999999999997,2.432835820895522
Donskoy E.,Zverev A.,98,12,0,11.75,1.09,8.55,1.07,0,2,-2,-86,-7.48,7.990654205607477
Mahut N.,Youzhny M.,78,82,0,1.59,2.65,1.53,2.51,0,4,-4,4,0.9799999999999998,0.6095617529880478
Brands D.,Monfils G.,215,14,0,8.25,1.14,6.74,1.11,3,2,1,-201,-5.63,6.072072072072071
Coric B.,Harrison R.,45,41,0,1.89,2.2,1.78,2.04,0,1,-1,-4,0.26,0.8725490196078431
Raonic M.,Struff J.L.,7,53,1,1.13,8.25,1.11,6.67,2,1,1,46,5.56,0.16641679160419792
Ramos-Vinolas A.,Thompson J.,22,86,1,2.4,1.8,2.15,1.7,3,0,3,64,-0.44999999999999996,1.2647058823529411
Dolgopolov O.,Federer R.,84,5,0,32.75,1.03,18.65,1.01,0,5,-5,-79,-17.639999999999997,18.465346534653463
Fognini F.,Tursunov D.,29,715,1,1.14,7.05,1.11,6.4,1,1,0,686,5.29,0.1734375
Millman J.,Nadal R.,137,2,0,15.75,1.06,11.7,1.04,0,2,-2,-135,-10.66,11.249999999999998
